text	label
"@delainey @br782 Really? ""Smudge in history."" Kidnapping thousands and enslaving them is not a ""smudge."" I am southern and I have pride without ever having touched that racist flag. It is extremely hateful and should have been retired (well, it was before"	0
"Merkels legacy. soon to come to your city. "	0
"So, how many sexual assaults would there be if Muslims were burned in ovens? "	1
"The Obamas have no shame. Shouldn't she be providing advice to those who are about to start their new lives? Instead, she is just trying to further the democrat agenda. "	0
"@AlienNation @SB117 @wayne230 I don't bother reading his posts. Everything coming from a creationist is nonsense. "	1
"@mc6521 : Son, I'm going to give you some words of advice. I'll ask you to heed them, please: LAY OFF THE CAFFIENE!.Any questions... don't ask 'em. "	0
"@CynicalRant God also gives us the freedom to bask in our words and deeds regardless of what others may think about them! "	0
"""The State has no business expressing opinions on anything, and it is required to protect ha te"" At least he's consistent. Remember, Judge Napolitano is the one who, in an April 2015 O'Reilly interview, defended the AFDI who wanted to post advertisements caIIing for the kiIIing of Jews. "	0
"@tygher....other than honorably..read the article queerbait.. "	0
"@CarpeNoctem Enemy state? Tells me you not only do not know your country's history you also are not up on why the states felt that they could secede. "	0
"@SB117 you want to watch obama pee? YOU are sick "	0
"@prissy7 Your level of hate for these people is without boundaries ..with this level of HATE, im sure, that even if you have 9 lives, you would die from a heart failure 9 times before your wish come true "	0
"@ProfessorHeisenberg Cons can't distinguish morality from the rantings of a barbaric ancient middle eastern desert tribe. "	1
"@DemocracyManifest @br782 And I think you need high school. "	0
"@wayne230 @SB117 What are you talking about? "	0
"We've never needed someone to make America Great Again more so than right now. "	0
"@Andrew917 @wayne230 @SB117 @ProfessorHeisenberg why not? she is why Hilary matters "	0
"You can make all the laws you want. They won't control savages. You can dress an animal up like a man; it doesn't make it a man. "	1
"@humbled @SamPatch @my_thoughts Clintons  "	0
"Merkel let these slugs in for the sake of 'humanity' with zero vetting. How about protecting your own citizens for a change? "	0
"I'll bet San Francisco is watering at the mouth to get it there for Fleet Week. "	0
"@wayne230 @mdr1975 @Andrew917 @rxwhitmer ? "	0
"@MensLiberum < an example of progressives making sure everyone is doing exactly what the left says is PC. GFY, I'm sure you understand very well what those letters mean, right gruber? "	0
"@Andrew917 @wayne230 @SB117 @ProfessorHeisenberg His overlords haven't told him that one yet. "	0
"@SB117 @wayne230 @dusty911 @TurnHearts you never ASKED one you are making a statement and want compliance "	0
"Who came up with this crap of sancuary cities anyway? "	0
"Any U.S. Citizen voting for Hillary Clinton is the intellectual equivalent of a chicken rooting for Colonel Sanders. "	0
"@WiltonManors @dinsmo81 Short answer is, No. They didn't name a boat after him like they are doing for this pedophile. "	1
"@AlienNation @wayne230 He's just spouting off the nonsense he hears on TV. He's not capable of critical thought. "	0
"@K. Wrong. Social security started when?? "	0
"Your religion ends where my nose begins. If you want a caliphate as the basis for government move to Iran. Good riddance! "	1
"Proof that American public schools need to teach civics. "	0
"@lgrngreen @Andrew917 @LarJass @rxwhitmer Deuteronomy 22:28 If a man happens to meet a virgin who is not pledged to be married and r@pes her and they are discovered, 29 he shall pay her father fifty shekels of silver. He must marry the young woman, for he"	0
"@Ad007man it's called a No Work Contract, which is big bucks going to a person that has a free ride....NWCS are very popular in Chicago, some others call NWCS....money laundering.  "	0
"@AlienNation I wish he'd publish his book already and stop spamming here. "	0
"More proof that the democRATS know they're in trouble.. Hey Moochelle keep you pie hole shut !!!!! "	1
"Democrats sure can't fix anything and they sure can keep information secure but they sure can empty a liquor store and burn it to the ground completely easy enough. "	1
"@PurelyRational @elfonshelf @storm46did you notice that you have a toolbar and the world is open for you to educate yourself...if you can type? go look it up. "	0
"@lgrngreen @LarJass @Andrew917 @rxwhitmer By whose definition? Yours only? "	0
"@LarJass @lgrngreen @Andrew917 @rxwhitmer Simply because people like you are out to change what is considered moral into something that isn't. "	1
"and Hilary is innocent and says none of that.....NOT! Michelle, shut your pie hole no cares what you think. Go redecorate something "	0
"Kind of sad that this show never has anything relevant to say. It's more like Joan Rivers critique of people she don't lie .... without the comedy. That's all these people do is critize people who they clearly just don't like. Somehow, I think I could find more relevant things to put on TV. "	0
"So, it's a ship that oils up other ships and hauls away their effluence? I guess, if you have politicians this determined to name a ship after a rumpranger an oiler is the best option. "	1
"@br782 @DemocracyManifest You need a refresher course. "	0
"Our government has three branches: Legislative, Executive, and Judicial. The First Amendment only talks about what Congress can do. There's nothing in the Constitution about the Executive or Judicial branch not limiting speech, and those branches do it routinely when it serves their interest. Stop perpetuating myths foxbots. "	0
"Confederate flag represents resistance to federal authority enforced by military aggression : That is where I have stood with the flag. "	0
"@IndictHillary Or at least ones that didn't openly brag about their pedophilia exploits "	1
"@quickfix No idea, but an M16A4 will translate any language into Arabic. "	1
"@OSYM I think that is probably one more commencement speech than you have given "	0
"Michelle, the lady,who got a free ride all her life because of her color, but wasn't n proud to be an American until her husband got elected President, isn't qualified to judge Trump. "	1
"@SeanReed @SpayAndNeuterYourLiberals Cooking meth seems to be working out for you. I paid around $40K. "	0
"@Andrew917 @lgrngreen @LarJass @rxwhitmer JEWISH LAWS they don't do that. but you care about the return of slavery via gay marriage "	1
"@freedomscout @AlienNation Again you have not given any viable solution. The ""spiritual counseling"" have been done many times before. The depression comes from the fact that people like you will not accept them as who they are and instead want to force th"	0
"Saying ""no"" does not stop rapists. Keeping droves of men with ""raping"" mentality out of the country and arming people for self defense will help curb the rapes.  "	1
"As a white southerner - there is nothing wrong with southern pride. But we should not be flying a flag that reminds all African Americans that our relatives once owned their Great or Great Great grandparents Every time they see this flag they are reminded that white America used to own their relatives as property. Why on Earth should we keep perpetuating this?? "	0
"The only thing musIims understand clearly is a good azzkicking. "	1
"@PurelyRational @vcdave I don't know what you are, but you'll obviously never be anywhere near as good a person as she was. Stop while you are behind. "	0
"@Tygher @EyeseeIt How is Eyeseeit a traitor ? "	0
"@mdr1975 @wayne230 @SB117 I think you do but its about forced perversion or else "	1
"Don't do anything until Trump gets in. Then we can clean house of illegals, and sentence them to Building the Wall and then make sure they are on the Mexican side when it is complete. Its a Win Win "	1
"@killterrists Someone had a social security number issued to them in 1898? You sure? LOL "	0
"@chickabalter Funny when white racists who have a long history of lynching, abusing, and murdering Black people call Black people racist. "	0
"The Washington Redskins are just happy the attention has moved on to rebel flag. "	0
@wayne230 @Andrew917 The polls are accurate Wayne. Pollsters compete with each other for contracts and as a result focus on accuracy. They have no problem predicting elections within the margin of error. A couple like Fox and Rasmussen have a Republican h	0
"@Andrew917 @lgrngreen @LarJass @rxwhitmer Not hardly. "	0
"@Tygher @dinsmo81 That was water-carrying republicans. No conservatives were involved. "	0
"Navy Secretary Ray Mabus; LMAO! "	0
"We, the Americans Know u r a insurgent p o s NOW. Social Security started when u foreign p o s? "	0
"You can't rob a democrat, all you can do is get your money back "	0
"@johnsellers If Michelle is 'channeling' MLK then I want to change the channel. Never has he been cited as an excuse to base everything on skin color. AS SHE DOES. "	0
"What a sick, Satan possessed world we live in. "	1
"@AlexanderHamilton76 @gilshuttlecok ""Too?"". Better add grammar checkers to your list. "	0
"@rabcor @MarshallGibson I don't know why the Obummers aren't all over that one. You know, being 'African' and all. "	1
"Milk has sexual relations with multiple male enlisted men and is forced out of the Navy with a less than honorable discharge. His reward for his unacceptable conduct is he gets a ship named after him for his political activities in San Francisco. No wonder our military is in such a mess.  "	1
"so if FOX thinks racist hate speech should be protected why is FOX so up in arms about ISIS hate speech and should their flag be protected too? "	0
"Her time might be better spent packing. "	0
"Of course no means no. But not to a mooh-slum. Germany allowed these terrorist into their country, now live with it.  "	1
"well she should add that not only slaves built the white house. An irish born immigrant was the architect, with a team of free men (african and european), with some slaves. If we are being honest.  "	0
"@mdr1975 @wayne230 @Andrew917 @rxwhitmer No answer huh? there is no way you are for equal rights "	0
"She should had taken at least one against her husband for being the worst president in U.S. history "	0
"If she doesn't like living in a house ""built by slaves"" then she should move out. The hypocrisy that fills the life of Obama and his wife is too great for either of them to throw darts at anyone else. Does she allow their daughters to use the same bathroom as the males use? Of course not, and not just because they are daughters of the president. She would not allow it but they don't care about the daughters of families. If Mrs. Obama was smart, she would stop pointing fingers at others. "	1
"@FearingGlobalSpending OR LOCK DOORS OR USE CARS BUSSES PLANES TRAINS, LIMIT H2O USE AND NO GUNS OR BODY GUARDS FORCE THEM TO LIVE AND TAKE CARE OF VIOLENT ILLEGALS AND MUSLIMS.......... NONE WOULD BE DUMMYCRAPS FOR LONG,,,,,, OH YA FORCE THEM TO WORK AND"	1
"@PurelyRational @elfonshelf @storm46You're welcome. Let me know if you need more examples. "	0
"@Ephod @Rfloyd What he was pointing out...which evidently you were not bright enough to pick up on...is that the first poster missed the ""Robert"" in Robert E Lee. "	0
"@freedomscout @rxwhitmer Seriously, your denial of transgenderism as a ""real thing"" is quite dangerous as is the condemnation of anyone who is struggli g with identity issues because they are born that way or develop differently due to hormones and biolog"	0
"@mdr1975 @wayne230 @Andrew917 @rxwhitmer I did make a statement. I admit that "	0
"@rxwhitmer So you think it's moral to discriminate against transgender people when science, medicine and psychology all say their condition is legitimate? On what basis? "	0
"@DemocracyManifest @br782 Not to mention there is no freedom of speech issue here at all "	0
"Question? Hasn't any other First Lady taken swipes at their opponent Party's presidential candidates? For goodness sake, this is a College Commencement speech show just a little class Michele. This again reveals her lack of grace and integrity as our nation's First Lady.  "	0
"@mdr1975 @AlienNation No one as in nobody is answering or no one as in nobody is going to be last in heaven despite what Jesus said? "	0
"@TurnHearts These are celebrities? They are monkeys howlling at the moon! North Carolina has the right to make laws for their own state. Obama does NOT, and neither do any of your so called celebrities! What you and many others forget is that the United S"	0
"@mdr1975 @LarJass It wasn't a typo. You don't know the difference. "	0
"@br782 @delainey The USA has paid dearly and still does for that smudge in history, but these types of actions perpetuate racism, keeps it alive. I guess liberals are the true white apologists. "	1
"The Germans invited this filth into their once-great nation by electing Merkel -- and handed law and order over to the EU bureaucrats in Brussels. Now they are too timid to take their country back.  "	1
"And this is the vaunted ""European Society"" America's liberals want us to emulate? "	0
"@AlienNation @wayne230 I know SB (sharon) does "	0
"@vcdave But we will agree she's not as vacuous as Nancy Reagan. "	0
"If it's not written in Sharia law (and it's NOT) then they (Muslims) ultimately won't care. "	1
"@wayne230 @mdr1975 @SB117 I can't speak for SB, but I don't want to watch anyone pee, nor do I care if you (or anyone else) watches someone else pee. "	0
"Do you really need a law to establish that no means no? Apparently so. Humanity has reached a sad state. "	0
"@freedomscout @LarJass Your comment was correct...except for the last seven words. "	0
"None of these Liberals understand that Judge because they are the ones who infiltrate the Government. This is what happens when you let people in illegally, take people in from hostile to America areas and when you let people like Vallerie Jarrett, Barack Obama or Van Jones head departments that impact people. Liberal fantasy playing a dangerous game with reality.... "	1
"That just isn't going to work. How many different languages do German women need to learn to say ""no"" in? I'd assume Arabic would be a key one. "	1
"I guess the Navy doesn't have any more deserving sailors they can honor. This political correctness is going to destroy one of the few remaining government organizations that still have some respect from the public. "	0
"@SSBN738G Government is the impossibility of reason........... Platoon "	0
"@mdr1975 @ProfessorHeisenberg sure it is unless you are on the side of ISIS "	0
"Epitomy of arrogance and sef-righteousness whose inner circles are Valerie Jarrett and bill Ayers, Rv Wright.....Ho w dare she sit in judgement..how dare she sit in the white house and verbally degrade it! Where's your political correctness now? Time to move out Michelle! "	0
"@Tygher @casey6511 He was shot by a political rival Democrat. "	0
"@winston12 People in India are against the American flag? "	0
"Truly unbelievable that a sitting president, and his wife, are taking shots at a nominee!! Yet another disgraceful action by our JV president. What a joke.... "	0
"@truthishere @humbled @SamPatch @my_thoughts I could care less about billy boy, he isn't running. "	0
"This is an easy problem to fix. If you are one of these a-hole politicians or police chiefs unwilling to hand over dangerous criminals, and that dangerous criminal kills someone you are responsible for manslaughter and should be prosecuted as such. Period. No negotiation, no plea bargaining, none of it. You're responsible. Still want to harbor these folks? We as a people need to demand this. It's absolutely unacceptable, and a dereliction of their sworn duty to protect the public. "	0
"@RaySims Your lack of knowledge is astounding. "	0
"No one cares what that race baiting ugly dude in a dress has to say. "	1
"F THIS RACIST USELESS BEAST "	1
"Being ex-Navy, this is disgusting to me. ""Other than honorable"" discharge should have eliminated his name from possible choices. "	0
"@dinsmo81 I love rhetorical questions. We all know what kind "	1
"@rivrrodent @Tygher @dinsmo81 LOL.. sure honey.  "	0
"@WiltonManors Gays are hetero phobic. "	1
"@Tygher @Windvane60 @EyeseeItUSN,Vietnam combat vet,Mekong.Honorable Discharge,Purple Heart,etc.etc.What's been YOUR service to America,Pogeybait ? "	0
"@Andrew917 @SB117 @AlienNation @wayne230 Given small handful of names that appear in Wayne's tweets, it's definitely FOX. "	0
"@Andrew917 @lgrngreen @rxwhitmerTransgender that is who. "	1
"@Andrew917 @rxwhitmer So you think it is fine to protect the rights of immoral people while taking the rights from innocent women to have their privacy? "	1
"@quickfix Women aren't allowed to say ""NO"" in arab countries. "	1
"nice, but it doesn't help these women who were physically assaulted.  "	0
"@Andrew917 @lgrngreen @LarJass @rxwhitmer So his morality is based on what was prevalent in the Middle East about 2000 years ago. Nothing like keeping up to date, eh? "	0
"Jesus, can she not really find her way to the back of the bus again? "	1
"@SpayAndNeuterYourLiberals YEAH BUT AT LEAST THE MEX'S ARE WILLING TO WORK AND NOT BECOME PROUD LIBERAL CRIMINALS LIKE SO MANY BLACKS ARE EXHIBITING! "	1
"@prodigal2 @Catholica Hard to punish a people that view women as their toys. Their religion allows this.  "	1
"@freedomscout @LarJass You're just a foï»¿ol...period. "	0
"@SeanReed HSA were brought into play during the Bush years, and it is still the only viable health plan. The government failed with the mail system, why on earth do you think they can get the health care right? "	0
"@wayne230 @mdr1975 @SB117 @dusty911 @TurnHearts I'm just pointing out that you haven't answered the first 3 times the question was asked, so don't expect an answer on the 4th time.  "	0
"@SeanReed If you believe that, you've been deceived. "	0
"SUPRISIED MEXICO HAD ON OLYMPIC TEAM.......... THOUGHT EVERYONE THAT COULD RUN JUMP AND SWIM WAS ALREADY IN AMERICA!!!!! "	1
"Methuen @rdennisuk @OSYM OSYM's comment is relevant. Yours is not. "	0
"Globalization is only concerned with the Elite controlling the Commoners and everything else!  "	0
"@SB117 @wayne230 @ProfessorHeisenberg you do since I thought you did not like HRC that is a lie obviously "	0
"@wayne230 @mdr1975 @SB117 Again, what are you talking about? Who said they wanted to watch Obama pee? And, who is pushing you to say on TG/gays? "	0
"@wayne230 @SB117 @Andrew917 Ah, okay. You wish I was a woman. That's crâ eâ epy, Wayne. Keep your fanâ tasâ ies to yourself. "	0
"@Tygher @TheImmortalOne I JUST provided you a source. Britannica.com/biography/Harvey-Milk According to Britannica AND Harvey, he received a dishonourable discharge. "	0
"@vcdave Nope. More of an embarrassment than anything. "	0
"@PurelyRational Time for a vision check Mooch is looking more like Aunt Esther every day "	1
"@LarJass @mdr1975 That doesn't make sense. If I know the difference between the two words, but used the wrong one, that is a typo. This isn't a college paper, I'm not proofreading or checking for auto correct issues. Again, I notice no counter argument fr"	0
"Trans people have always used the bathroom/facilities of the gender they're living as. Conservatives just like discrimination and want to create potentially explosive situations. They seem to thrive on that in fact. "	0
"I don't understand. Isn't the Navy gay enough already? "	1
"@lgrngreen @Andrew917 @LarJass @rxwhitmer Where do they come from, then? "	0
"@Tygher @dinsmo81 Please stick to your day job.........babysitting your mom's basement. "	0
"@freedomscout Is that any worse than the nonsense in the bible? "	0
"How does one say ""NO"" in Arabic ? "	1
"Hispanic people = SC will take down its Confederate flag? That's a new one. "	0
"@wayne230 @AlienNation I would like to see the quote. "	0
"I bet the transvestites are elated that Michelle and her girls will never have to share a locker room or bathroom with them. "	1
"@Windvane60 @EyeseeIt So get out, traitor. "	0
"USNS Harvey Milk. Aft boarding only.  "	0
"@whybotherwithliberals I find the pure hate the flows through the keyboards of the Fox ""Christians"" to be far more disgusting than anything Harvey Milk ever did "	0
"@Smokeyjcat HE WAS WHITE AND SPOKE ENGLISH "	1
"@elfonshelf @storm46 Did you notice that you cited no sources for that silly comment? We did. "	0
"@killterrists Fence-climbing hasn't been recognized as an Olympic event...... "	1
"@YogiCS That includes Bill Clinton and Bill Cosby! "	0
"@Andrew917 @mdr1975 @rxwhitmer It's pretty simple. A woman does not change into a man by thinking it. She is still a woman. No issue with her thinking/acting like a man, but that isn't what she is, physically.  "	1
"@JohnnyPatriot14 There you go thinking again. Please, leave it to people equipped and qualified to do it correctly. "	0
"They know very well, no means NO! They need to pass a law making it legal to castrate those animals. "	1
"Sigh. She's not much of a First Lady is she? "	0
"Yes their flag should be protected Beheading people and pushing them.off buildings is not speech. "	0
"@MensLiberum Just flag this soros paid troll as spam. It's that time of month so emotions is all it has to operate on. Gruber "	0
"@cr_44 CREATE JOBS A NEW BOUNTY HUNTER WANTED DEAD OR ....... ALIVE/ NOT SO MUCH!!!!! "	0
"Paid foreign insurgents Dont matter in the USA. "	0
"@Kenneth851 How much does the U.S. owe China ? That's HIS results. I'd keep my mouth shut if I were you. "	0
"@SB117 sure all over the news the killer did it because of Sharia Law which is why the media deflected to his weapon. that showed what a LIE equal rights is "	1
"@retiredhal @dirkshomebiz No say? They elected Merkel, in large numbers. "	0
"Obama is demanding the erasure of American history by funneling hate. The Nazis did exactly the same thing and over 6 million people died. Make no mistake, the Democratic national Communist agenda is to socialize America and oppress the Constitution. "	0
"@freedomscout @mdr1975 Either way. Yes, how does it harm the individual and society? And, generically, what makes it inherently evil? "	0
"@gilshuttlecok Too things I hate the most. Hoplophobes and Racists.  "	0
"@Spyderia No. Only YOU and your Right Wing friends want us to believe that. "	0
"@casey6511 Harvey was shot by a co-worker who hated gays. Even a quick google search would show that. But perhaps you prefer lying? "	0
"@wayne230 @SB117 @ProfessorHeisenberg Hopefully the authorities come for you before election day. "	0
"Trump will clean house of these incompetent anti American democrat hacks of Obama's. Things will change and America will get back to enforcing the law. TRUMP 2016! "	0
"@FearingGlobalSpending To ALL Americans workers ""except lawyers"" ""FU"" "	0
"Liberals = protecting the criminals and hanging American citizens out to dry "	1
"@woetothegutless Probably a lot less. What's your point? "	1
"@turtletank @stldsf1 @whybotherwithliberals Whats it like living in 1912? "	0
"@storm46 and storm....try and recall how the left name called and rolled in the gutter...as you say.....over Palin. so democrat women deserve respect....why? "	0
"@Unidentified743 I don't know about ""we,"" but I'll agree that you're a laughing stock. "	0
"@DemocracyManifest My angle is do not tread on me and I will not tread on you. Try to take my GOD given rights and you best bring a lot of back up! "	0
"@mdr1975 @Andrew917 @rxwhitmer join Islam SHOOT the TGs/gays problem solved they get to discriminate against whoever they want to "	1
"@MyOwnWoman Well written, outstanding , please forward to Trump ad let him use it.  "	0
"@Tygher @Windvane60 @EyeseeItTygher;Something I sure you""ll enjoy; G.F.Y. "	0
"If she believes what she says, she should publicly condemn the ""anger and intolerance"" liberals inflicted on Trump supporters in San Jose, CA. But, we all know she will not. "	0
"The Iranians will just throw it off of a building when their patrol boats capture it "	1
"@MarshallGibson No. They will protest commemorating the Jews leaving Egypt. "	0
"@mdr1975 @wayne230 @SB117 Not at all you want me to agree with gays and TGs or it will be impossible to make sense to you its a tiresome liberal game that can never allow different opinions "	0
"when no doesn't work...it is advisable to have some way to protect yourself "	0
"@SeanReed @SpayAndNeuterYourLiberals yeah seanny you're dreams are a farce "	0
"CASE IN POINT SEAN REED! "	0
"If states can ignore real federal laws and allow people to consume controlled substances for recreational usage, states can ignore imaginary federal laws and keep moving forward in a sane and rational way. "	0
"@SSBN738G Learn to read. Previous law required a victim to put up a physical struggle before the rapist could be prosecuted.. The new law only requires her to say ""no"". "	0
"@truthishere @turtletank @Tygher @casey6511 Talking about Republican Larry Craig? "	0
"America is fast becoming a failed state. "	0
"@freedomscout @LarJass No nonsense in the bible? That's funny, scouty!! "	0
"Expect more and more women to be asking .. ""why are men no longer interested in me""! We're not going touch you until you pull our pants down! "	1
"@freedomscout @rxwhitmer Did you not understand the question? "	0
"@wayne230 @mdr1975 @SB117 Another claim of something I've never said. I am fine with you not agreeing with or liking gays or transgenders, and have never said otherwise. People can have different opinions.  "	0
"@SB117 I do right now because these post aren't making any sense.  "	0
"Get them out of here......... "	1
"@ChucklesM Sounds like Islam...a woman cannot leave her house unless accompanied by a male relative. "	0
"@hawk0323 @Tygher @dinsmo81 Did you enjoy the banana? "	0
"@justme33355 @BelieversKnow @mc6521 Bush first. He is an international war criminal. "	0
"@SB117 @Andrew917 @ProfessorHeisenberg nope the Dems will dump Hilary like they dumped Carter in 80 "	0
"It seems, most of our government is seriously broken. I recently witnessed 7 Seattle ""city workers"" standing around a hole watching a backhoe bucket work. "	0
"@Justasouthernguy @GOTRUMPFORAMERICAWell, technically, they do. They just may not be in the military anymore if they speak out.  "	0
"Foxxy is my kind a lady "	0
"Are they also going to paint it PINK, color a big brown A55hole by the rudder and paint DIX on the guns ? ? Unfrigginbelievable. "	1
"@mdr1975 @wayne230 @WisdomKittyme either but that will be the next drug "	1
"@SB117 @wayne230 @dusty911 @TurnHearts and answer not desired "	0
"When that water buffalo and her ""hateful eight"" POS husband vacate the WH, we can be proud of America again! "	1
"@PaleRider55 @Archangeljack ... to prison. "	0
"This will strike fear in our enemies....! They will be afraid they will be rear ended by a ferry boat...  "	1
"@humbled @SamPatch @my_thoughts Back then women didn't serve in the military much. "	0
"@Tygher @Ramtoughtom What would you know about service or treason? "	0
"@BelieversKnow @mc6521 Obama is a traitor and belongs in prision. "	0
"@MollyPitcher1776 Transgenderism is just that, an ""ism"", meaning it is a condition of mind not based on reality. So when I say ""real thing"" I'm referring to the reality that such a person is confused because they think in their minds they are something wh"	1
"@CynicalRant So who's responsible for the incredible list of misdeeds done by our government? You? Me? Or is it that America is great because no one takes responsibility for any misdeeds... Well unless you can only afford a public defender. "	0
"This family is the worst to ever reside in the White House. Have they no shame? Obama who refused to apologize to Pearl Harbor victims apologizes to the country that killed them. What a most reprehensible act. "	0
"@CBellweather what number will make you happy? "	0
"I say change the name of Fort Bragg (who was a traitor) to Fort Sherman as a reminder to all confederates. Don't make us burn down your cities again. "	0
"@mdr1975 @wayne230 @WisdomKittyMaybe you aren't...but I am.... "	0
"@SB117 @wayne230 @Andrew917 you just now said it was "	0
"May God send it to the bottom of the sea. Disgusting. "	1
"@FearingGlobalSpending It could just be that he's a bit embarrassed. It happens. Or Fox could have deleted it. It happens. "	0
"@mdr1975 The harm to the person who is confused about their own sexuality should be obvious, but sadly political correctness has suppressed much of the truth about it. On the face of it, it's inherently harmful for a person to be confused about anything w"	0
"@ChucklesM Add to that....if they do protect the women--there should be no prosecution for them for what they do to these scumbags. "	0
"@stldsf1 @turtletank @whybotherwithliberals With all the nasty old STDs that are now drug resistant the libidinous are going to learn about chastity the hard way. A shot won't fix it anymore. "	0
"The great German nation brought this on itself. And its citizens pay the price for letting barbarians in unchecked. "	1
"@wayne230 @mdr1975 @SB117 @dusty911 @TurnHearts Fines for what? "	0
"Freedom of speech is a myth. Few seem to understand that the First Amendment does not confer ANY absolute right of free speech. What it does is place a limit on the power of one branch of government to control speech, the legislative branch. And even that limit is more myth than reality. "	0
"@freedomscout @rxwhitmer How will it harm our ""civil society""? Be specific, now. "	0
"@mdr1975 @SB117 Laugh only a pro gay/TG post would EVER make sense to you stop the no sense lie! "	1
"@Andrew917 @wayne230 @SB117 @ProfessorHeisenberg See what I mean? No answer, just repetition of the original statement. "	0
"Is it going to be crewed by the Village People?  "	0
"@Andrew917 @lgrngreen @LarJass @rxwhitmer Nice tactic to switch the conversation. "	0
"@SB117 @wayne230 @Andrew917 you never do that Sharon? "	0
"@Andrew917 @LarJass @lgrngreen @rxwhitmer Yep! "	0
"The first lady falls not far from her husband "	0
"@LarJass @mdr1975 Good job, you caught a typo to point out since you don't have a counter argument. "	0
"@Tygher @dinsmo81 So demonizing pedophilia is worse than naming naval ships after a known pedophile? Please explain "	0
"@azolfos You think the President ""ordered"" five separate retailers to stop selling fIags? What a nutter. "	0
"Just like they have in Venezuela? "	0
"You forgot to take yours, clearly... "	0
"@Andrew917 Really, it's a distraction. Nobody in their right mind would think this was a problem. "	0
"@EyeseeIt So get out, traitor. "	0
"@rdennisuk @OSYM and 1 more then you have ever heard "	0
"How do you break up a riot in Milwaukee? Drop paternity tests from a helicopter into the crowd of thugs "	1
"@igaftr < why the ignorance? "	0
"Q. What do you call a liberal on a bike? A. Thief. "	0
"@wayne230 @SB117 @dusty911 @TurnHearts For the third time; what forced perversion? "	0
"@wayne230 @ProfessorHeisenberg This is why you need help. You need to be in asylum before you hurt someone. "	0
"@WiltonManors Remember Greece and those gays in the second century BC....you regressives .  "	0
"This is what happens when you politicize the military and make a social experiment out of it. "	0
"@storm46 But to be fair, when your long suits are hatred, racism, and vitriol, you play them...over and over over again. "	0
"@ProfessorHeisenberg The latest projections are the Orange Clown loses in a landslide. "	0
"@Tygher sorry tighter, this is just meanness today, I haven't seen any evangelizing here; must be tomorrow  "	0
"barker @mc6521 Try again after you sober up! Have you ever heard the term ""inalienable rights""? When you are sober, tell us what you think it means. "	0
"@DanielMaclean I was thinking the same thing. Couldn't these states sue and claim why are some cities and states ignoring federal immigration laws "	0
"@LordLayton Merkel is a human failure in every sense. "	0
"Let me wrap my mind around this. A woman was raped by two men and a video shows her saying no and now she's on trial?? Yeah, we need European style justice here in America. And let me venture a guess. The opposition to the change that will allow deportation of these savages is the liberal wing of the equivalent to our own Democratic Party. "	1
"@4armshiver Great, now lets have a talk with Africa. "	1
"@WiltonManors So that means you support pedophiles? Way to go lol You must be so proud "	1
"@mc6521 One minute you claim to believe in Freedom of Speech. The next you want to silence speech you do not agree with... IN THE SAME POST. Freedom of speech is about ALL speech being free. Not just the speech you like or agree with. Wow. "	0
"@lgrngreen @Andrew917 @LarJass @rxwhitmer I'm just identifying exactly where your so called morals are coming from. "	0
"@46and2 This would be a very reasonable sentence if it had one caveat, namely, boiling these subhuman scumbags in pig blood. "	1
"@johnsellers You took a lot of time to say nothing. "	0
"She was not a slave, nor does she know any. All races have been mistreated or enslaved at some point in history. I am of Irish descent but I don't obsess about the English rule. I also have Cherokee blood, but I rarely think about how they were treated. Move on and stop using this as a political card. The President has no documented slaves in his family. "	0
"@SB117 @wayne230 @dusty911 @TurnHearts Don't expect an answer to your question. I doubt you'll get one from him. "	0
"@dusty911 @TurnHearts You want slavery BACK that is why you want forced perversion you are calling that equality "	1
"A DEATH SENTENCE IS THE ONLY CURE FOR STUPIDITY! "	0
"After eight years she finally comes out of the woodwork? She should stick to screwing up school lunches for the little kids. "	0
"(not to mention a flag whose SOLE PURPOSE was as that of an enemy state) "	0
"As is usually the case with Wayne. "	0
"Nothing the Obama gang does is a surprise any longer. Hillary promises (if elected) to continue the 'progress'. Trump, with his gaffes, is a far better bet to do some good things in Obama's nasty wake. "	0
"@hawk0323 @Tygher @dinsmo81 Are you really so dense you couldn't figure out what I was saying? I doubt you even got the banana. Poor sad thing! "	0
"first immigrate them, then seduce them and then get them into acts where they dont want to hear NO. And then get them to jail if they are not submissive. "	1
"Protecting hatred preserves hatred. GOP/FOX spin team must be commended for continually massaging narratives to suit their angle. "	0
"@PittsburghSteel and yet these fools still vote for Dems "	0
"@br782 @delainey Kidnapped? How about that flag where the same grandmother could be lynched or kept from ordering and eating a hamburger next to a white person? Where does this end with removing of all things offensive? "	0
"@connpolitics @BeauCharles SHE WAS HOPING SOME WHITE COP GOT KILLED "	1
"Our Commander in Chief is on the record as supporting and honoring known pedophiles. When will people say enough already? "	0
"You lost me when you brought god into it. "	0
"At least trump has a wife that is easy on the eyes, MOOCHELL makes is so hard to look at.. just hideously ugly.. "	1
"@Rolandw1 You do know the vikings come here before the asians crossed the land bridge right? "	0
"@Tygher @TheImmortalOne See I provide my sources. You just lie. "	0
"these are the people leading us. people who would light up the white house with the gay flag. people who want our country invaded by sharia law pushing islamists. Obama hated this country and only served to turn it around toward destruction "	1
